id,설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치년월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,위도,경도,데이터기준일자
12887,서우아파트경로당,1층,대전광역시,서구,서민·복지시설,SKT,public wifi zone,2014-1-1,대전광역시 서구 도산로370번길 55,,대전서구청,042-611-6555,36.335542,127.394712,2016-09-01
12888,아이누리아파트경로당,1층,대전광역시,서구,서민·복지시설,SKT,public wifi zone,2014-1-1,대전광역시 서구 계룡로686번길 18,,대전서구청,042-611-6555,36.335104,127.395521,2016-09-01
12889,백합아파트경로당,1층,대전광역시,서구,서민·복지시설,SKT,public wifi zone,2014-1-1,대전광역시 서구 청사서로 41,,대전서구청,042-611-6555,36.361617,127.375648,2016-09-01
12890,샛별아파트경로당,2층,대전광역시,서구,서민·복지시설,SKT,public wifi zone,2014-1-1,대전광역시 서구 청사서로 29,,대전서구청,042-611-6555,36.360358,127.375503,2016-09-01
12891,무궁화아파트경로당,2층,대전광역시,서구,서민·복지시설,SKT,public wifi zone,2014-1-1,대전광역시 서구 청사서로 70,,대전서구청,042-611-6555,36.363714,127.377838,2016-09-01
12892,황실아파트경로당,2층,대전광역시,서구,서민·복지시설,SKT,public wifi zone,2014-1-1,대전광역시 서구 청사로 65,,대전서구청,042-611-6555,36.360931,127.371762,2016-09-01
12893,다모아아파트경로당,2층,대전광역시,서구,서민·복지시설,KT,public wifi zone,2014-1-1,대전광역시 서구 월평동로 83 (월평동  다모아아파트),,대전서구청,042-611-6555,36.362017,127.366929,2016-09-01
12894,하나로아파트경로당,2층,대전광역시,서구,서민·복지시설,KT,public wifi zone,2014-1-1,대전광역시 서구 청사로 5 (월평동  하나로아파트),,대전서구청,042-611-6555,36.360888,127.364949,2016-09-01
12895,전원아파트경로당,2층,대전광역시,서구,서민·복지시설,KT,public wifi zone,2014-1-1,대전광역시 서구 월평동로 50 (월평동  전원아파트),,대전서구청,042-611-6555,36.345605,127.356191,2016-09-01
12896,창녕군 창녕군청,민원봉사과,경상남도,창녕군,관공서,KT,Public WiFi Free,2014-1-1,경상남도 창녕군 창녕읍 군청길 1,,경상남도 창녕군청,055-530-1251,35.544589,128.492217,2016-09-13
12897,창녕군 창녕군청,재무과,경상남도,창녕군,관공서,KT,Public WiFi Free,2014-1-1,경상남도 창녕군 창녕읍 군청길 1,,경상남도 창녕군청,055-530-1251,35.544589,128.492217,2016-09-13
12898,창녕군 창녕군청,1층 농협 앞,경상남도,창녕군,관공서,KT,Public WiFi Free,2014-1-1,경상남도 창녕군 창녕읍 군청길 1,,경상남도 창녕군청,055-530-1251,35.544589,128.492217,2016-09-13
12899,창녕군 영산청소년문화의집,1층,경상남도,창녕군,서민·복지시설,SKT,Public WiFi Free,2014-1-1,경상남도 창녕군 영산면 신영산로 12,,경상남도 창녕군청,055-530-1251,35.456845,128.527687,2016-09-13
12900,월명동주민센터,민원실(1층),전라북도,군산시,관공서,SK KT LG,Public WiFi Free,2015-12-1,전라북도 군산시 구영6길 51,전라북도 군산시 월명동 2-1,전라북도 군산시청,063-454-2170,35.9864147,126.7090167,2015-12-16
12901,삼학동주민센터,민원실(1층),전라북도,군산시,관공서,SK KT LG,Public WiFi Free,2015-12-1,전라북도 군산시 미원로 17,전라북도 군산시 오룡동 827-1,전라북도 군산시청,063-454-2170,35.9769485,126.7076344,2015-12-16
12902,수송동주민센터,민원실(1층),전라북도,군산시,관공서,SK KT LG,Public WiFi Free,2015-12-1,전라북도 군산시 동수송1길 7,전라북도 군산시 수송동 845-1,전라북도 군산시청,063-454-2170,35.9648141,126.7176324,2015-12-16
12903,나운1동주민센터,민원실(1층),전라북도,군산시,관공서,SK KT LG,Public WiFi Free,2015-12-1,전라북도 군산시 신설3길 3,전라북도 군산시 나운동 790-1,전라북도 군산시청,063-454-2170,35.966785,126.694813,2015-12-16
12904,나운2동주민센터,민원실(1층),전라북도,군산시,관공서,SK KT LG,Public WiFi Free,2015-12-1,전라북도 군산시 나운3길16,전라북도 군산시 나운동 376-1,전라북도 군산시청,063-454-2170,35.9648594,126.6996166,2015-12-16
12905,경암동주민센터,민원실(1~2층),전라북도,군산시,관공서,SK KT LG,Public WiFi Free,2015-12-1,전라북도 군산시 경암3길 56,전라북도 군산시 경암동 636-37,전라북도 군산시청,063-454-2170,35.9796361,126.7298579,2015-12-16
12906,구암동주민센터,민원실(1~2층),전라북도,군산시,관공서,SK KT LG,Public WiFi Free,2015-12-1,전라북도 군산시 세풍길 21,전라북도 군산시 구암동 377,전라북도 군산시청,063-454-2170,35.9858307,126.7440223,2015-12-16
12907,신풍동주민센터,민원실(1~2층),전라북도,군산시,관공서,SK KT LG,Public WiFi Free,2015-12-1,전라북도 군산시 대학로 215,전라북도 군산시 문화동 919-2,전라북도 군산시청,063-454-2170,35.972885,126.700775,2015-12-16
12908,조촌동주민센터,민원실(1~2층),전라북도,군산시,관공서,SK KT LG,Public WiFi Free,2015-12-1,전라북도 군산시 조촌로 102,전라북도 군산시 조촌동 739-1,전라북도 군산시청,063-454-2170,35.973093,126.738088,2015-12-16
12909,군산교육문화회관,도서실,전라북도,군산시,교육시설,SK KT LG,Public WiFi Free,2015-12-1,전라북도 군산시 조촌4길 46,전라북도 군산시 조촌동 853,전라북도 군산교육청,063-450-3213,35.9706759,126.7365629,2015-12-16
12910,군산미룡작은도서관,주민복지관2층,전라북도,군산시,지역문화시설,SK KT LG,Public WiFi Free,2015-12-1,전라북도 군산시 미룡로 42,전라북도 군산시 미룡동 900-1,전라북도 군산시청,063-454-2170,35.9408458,126.6906162,2015-12-16
12911,대야공공도서관,1층,전라북도,군산시,지역문화시설,SK KT LG,Public WiFi Free,2015-12-1,전라북도 군산시 대야면 석화로 84,전라북도 군산시 대야면 산월리 549-3,전라북도 군산시청,063-454-2170,35.9491719,126.8191181,2015-12-16
12912,개정면사무소,민원실(1층),전라북도,군산시,관공서,SK KT LG,Public WiFi Free,2015-12-1,전라북도 군산시 개정면 바르메길 42,전라북도 군산시 개정면 발산리 86-9,전라북도 군산시청,063-454-2170,35.958385,126.796463,2015-12-16
12913,금강노인복지관,복지관 1~3층,전라북도,군산시,서민·복지시설,SK KT LG,Public WiFi Free,2015-12-1,전라북도 군산시 구암동 백릉로 245,전라북도 군산시 구암동 307-4,전라북도 군산시청,063-454-2170,35.9805743,126.7505293,2015-12-16
12914,자갈치시장,자갈치시장 내,부산광역시,중구,서민·복지시설,KT,Public WiFi,2014-1-1,부산광역시 중구 자갈치해안로 52(남포동4가),부산광역시 중구 남포동4가 37-1,부산광역시중구청,051-600-4171,35.096733,129.031149,2016-08-30
12915,신동아시장,신동아시장 내,부산광역시,중구,서민·복지시설,KT,Public WiFi,2014-1-1,부산광역시 중구 자갈치로 42(남포동5가),부산광역시 중구 남포동5가 91-2,부산광역시중구청,051-600-4171,35.096841,129.0291,2016-08-30
12916,부산우체국,민원실,부산광역시,중구,관공서,KT,Public WiFi,2013-9-1,부산광역시 중구 중앙대로 63(중앙동3가),부산광역시 중구 중앙동3가 1,부산광역시중구청,051-600-4171,35.103408,129.035939,2016-08-30
12917,국제시장,국제시장 내,부산광역시,중구,서민·복지시설,KT,Public WiFi,2015-1-1,부산광역시 중구 중구로 36(신창동4가),부산광역시 중구 신창동4가 35-3,부산광역시중구청,051-600-4171,35.102082,129.027904,2016-08-30
12918,대청동 주민센터,민원실,부산광역시,중구,관공서,LGU+,Public WiFi,2015-1-1,부산광역시 중구 대청로99번길 14-1(대청동2가),부산광역시 중구 대청동2가 2-2,부산광역시중구청,051-600-4171,35.105483,129.030415,2016-08-30
12919,영주2동 주민센터,민원실,부산광역시,중구,관공서,LGU+,Public WiFi,2015-1-1,부산광역시 중구 동영로 71-2(영주동),부산광역시 중구 영주2동 278-9,부산광역시중구청,051-600-4171,35.11241,129.031896,2016-08-30
12920,보수동 주민센터,민원실,부산광역시,중구,관공서,LGU+,Public WiFi,2015-1-1,부산광역시 중구 보수대로140번길 61(보수동1가),부산광역시 중구 보수동1가 48-2,부산광역시중구청,051-600-4171,35.106034,129.024948,2016-08-30
12921,영주2동 원로의집,영주2동 원로의집 내,부산광역시,중구,서민·복지시설,SKT,Public WiFi,2014-1-1,부산광역시 중구 동영로73번길 57-3(영주동),부산광역시 중구 영주동 73-5번지,부산광역시중구청,051-600-4171,35.113879,129.032057,2016-08-30
12922,창녕군 영산청소년문화의집,2층,경상남도,창녕군,서민·복지시설,SKT,Public WiFi Free,2014-1-1,경상남도 창녕군 영산면 신영산로 12,,경상남도 창녕군청,055-530-1251,35.456845,128.527687,2016-09-13
12923,창녕군 창녕노인복지회관,1층 로비,경상남도,창녕군,서민·복지시설,SKT,Public WiFi Free,2014-1-1,경상남도 창녕군 창녕읍 창녕대로 176,,경상남도 창녕군청,055-530-1251,35.531522,128.501275,2016-09-13
12924,창녕군 창녕노인복지회관,2층 로비,경상남도,창녕군,서민·복지시설,SKT,Public WiFi Free,2014-1-1,경상남도 창녕군 창녕읍 창녕대로 176,,경상남도 창녕군청,055-530-1251,35.531522,128.501275,2016-09-13
12925,창녕군 창녕노인복지회관,2층 대강당,경상남도,창녕군,서민·복지시설,SKT,Public WiFi Free,2014-1-1,경상남도 창녕군 창녕읍 창녕대로 176,,경상남도 창녕군청,055-530-1251,35.531522,128.501275,2016-09-13
12926,창녕군 창녕군장애인종합복지관,지하 통로,경상남도,창녕군,서민·복지시설,LGU+,Public WiFi Free,2014-1-1,경상남도 창녕군 창녕읍 탐하로 244,,경상남도 창녕군청,055-530-1251,35.528198,128.495334,2016-09-13
12927,창녕군 창녕군장애인종합복지관,1층 로비,경상남도,창녕군,서민·복지시설,LGU+,Public WiFi Free,2014-1-1,경상남도 창녕군 창녕읍 탐하로 244,,경상남도 창녕군청,055-530-1251,35.528198,128.495334,2016-09-13
12928,창녕군 창녕군장애인종합복지관,2층 로비,경상남도,창녕군,서민·복지시설,LGU+,Public WiFi Free,2014-1-1,경상남도 창녕군 창녕읍 탐하로 244,,경상남도 창녕군청,055-530-1251,35.528198,128.495334,2016-09-13
12929,창녕군 창녕시외버스터미널,대합실,경상남도,창녕군,교통시설,LGU+,Public WiFi Free,2014-1-1,경상남도 창녕군 창녕읍 창녕대로 11,,경상남도 창녕군청,055-530-1251,35.542146,128.490342,2016-09-13
12930,창녕군 남지시외버스터미널,대합실,경상남도,창녕군,교통시설,LGU+,Public WiFi Free,2014-1-1,경상남도 창녕군 남지읍 동포옛길 25,,경상남도 창녕군청,055-530-1251,35.391424,128.484129,2016-09-13
12931,창녕군 보건소,1층 로비,경상남도,창녕군,관공서,LGU+,Public WiFi Free,2014-1-1,경상남도 창녕군 창녕읍 우포2로 1189-35,,경상남도 창녕군청,055-530-1251,35.531276,128.501613,2016-09-13
12932,창녕군 보건소,2층 복도,경상남도,창녕군,관공서,LGU+,Public WiFi Free,2014-1-1,경상남도 창녕군 창녕읍 우포2로 1189-35,,경상남도 창녕군청,055-530-1251,35.531276,128.501613,2016-09-13
12933,창녕군 보건소,3층 복도,경상남도,창녕군,관공서,LGU+,Public WiFi Free,2014-1-1,경상남도 창녕군 창녕읍 우포2로 1189-35,,경상남도 창녕군청,055-530-1251,35.531276,128.501613,2016-09-13
12934,창녕군 남지문화의집,1층 로비,경상남도,창녕군,서민·복지시설,LGU+,Public WiFi Free,2014-1-1,경상남도 창녕군 남지읍 남지강변길 130,,경상남도 창녕군청,055-530-1251,35.3861429,128.4763638,2016-09-13
12935,창녕군 남지문화의집,2층 로비,경상남도,창녕군,서민·복지시설,LGU+,Public WiFi Free,2014-1-1,경상남도 창녕군 남지읍 남지강변길 130,,경상남도 창녕군청,055-530-1251,35.3861429,128.4763638,2016-09-13
12936,창녕군 영산노인복지관,1층 복도,경상남도,창녕군,서민·복지시설,LGU+,Public WiFi Free,2014-1-1,경상남도 창녕군 영산면 원다리길 27,,경상남도 창녕군청,055-530-1251,35.452495,128.528538,2016-09-13
12937,창녕군 영산노인복지관,2층 복도,경상남도,창녕군,서민·복지시설,LGU+,Public WiFi Free,2014-1-1,경상남도 창녕군 영산면 원다리길 27,,경상남도 창녕군청,055-530-1251,35.452495,128.528538,2016-09-13
12938,창녕군 영산시외버스터미널,대합실,경상남도,창녕군,교통시설,LGU+,Public WiFi Free,2014-1-1,경상남도 창녕군 영산면 연지길 7,,경상남도 창녕군청,055-530-1251,35.456483,128.527234,2016-09-13
12939,창녕군 산토끼노래동산,1층 상영관 앞,경상남도,창녕군,지역문화시설,LGU+,Public WiFi Free,2014-1-1,경상남도 창녕군 이방면 안리 739,,경상남도 창녕군청,055-530-1251,35.577866,128.382058,2016-09-13
12940,창녕군 산토끼노래동산,1층 전시관 안,경상남도,창녕군,지역문화시설,LGU+,Public WiFi Free,2014-1-1,경상남도 창녕군 이방면 안리 739,,경상남도 창녕군청,055-530-1251,35.577866,128.382058,2016-09-13
12941,창녕군 산토끼노래동산,2층 천정,경상남도,창녕군,지역문화시설,LGU+,Public WiFi Free,2014-1-1,경상남도 창녕군 이방면 안리 739,,경상남도 창녕군청,055-530-1251,35.577866,128.382058,2016-09-13
12942,창녕군 영산도서관,자료실,경상남도,창녕군,관공서,KT,Youngsan_2F_1,2014-1-1,경상남도 창녕군 영산면 원다리길 34,경상남도 창녕군 영산면 동리 271-4,경상남도 창녕군청,055-530-1931,35.4527444,128.5305338,2016-09-13
12943,창녕군 영산도서관,열람실,경상남도,창녕군,관공서,KT,Youngsan_1F_2,2014-1-1,경상남도 창녕군 영산면 원다리길 34,경상남도 창녕군 영산면 동리 271-4,경상남도 창녕군청,055-530-1931,35.4527444,128.5305338,2016-09-13
12944,창녕군 영산도서관,1층 로비,경상남도,창녕군,관공서,KT,Youngsan_1F_1,2014-1-1,경상남도 창녕군 영산면 원다리길 34,경상남도 창녕군 영산면 동리 271-4,경상남도 창녕군청,055-530-1931,35.4527444,128.5305338,2016-09-13
12945,창녕군 영산도서관,2층 로비,경상남도,창녕군,관공서,KT,Youngsan_2F_2,2014-1-1,경상남도 창녕군 영산면 원다리길 35,경상남도 창녕군 영산면 동리 271-5,경상남도 창녕군청,055-530-1931,35.4527444,128.5305338,2016-09-13
12946,창녕군 문화예술회관,대공연장,경상남도,창녕군,관공서,KT,,2014-1-1,경상남도 창녕군 창녕읍 우포2로 1189-25,,경상남도 창녕군청,055-530-1251,35.5448243,128.4901785,2016-09-13
12947,창녕군 문화예술회관,소공연장,경상남도,창녕군,관공서,KT,,2014-1-1,경상남도 창녕군 창녕읍 우포2로 1189-25,,경상남도 창녕군청,055-530-1251,35.5448243,128.4901785,2016-09-13
12948,창녕군 문화예술회관,전시실,경상남도,창녕군,관공서,KT,,2014-1-1,경상남도 창녕군 창녕읍 우포2로 1189-25,,경상남도 창녕군청,055-530-1251,35.5448243,128.4901785,2016-09-13
12949,창녕읍사무소,민원실,경상남도,창녕군,관공서,KT,smart_changnyeong,2014-1-1,경상남도 창녕군 창녕읍 종로 38-9,,경상남도 창녕군청,055-530-1255,35.541289,128.500795,2016-09-13
